交易日期,证券代码,证券简称,日换手率,市盈率
20211229,399371.SZ,国证价值,0.4306,7.7122
20211230,399371.SZ,国证价值,0.4468,7.7318
20211231,399371.SZ,国证价值,0.4844,7.7747
20220104,399371.SZ,国证价值,0.6317,7.8208
20220105,399371.SZ,国证价值,0.6727,7.8366
20220106,399371.SZ,国证价值,0.6144,7.8309
20220107,399371.SZ,国证价值,0.783,7.9373
20220110,399371.SZ,国证价值,0.6157,7.9684
20220111,399371.SZ,国证价值,0.6109,7.956
20220112,399371.SZ,国证价值,0.547,7.9253
20220113,399371.SZ,国证价值,0.5782,7.8991
20220114,399371.SZ,国证价值,0.5911,7.7489
20220117,399371.SZ,国证价值,0.4284,7.7509
20220118,399371.SZ,国证价值,0.6131,7.8738
20220119,399371.SZ,国证价值,0.579,7.9046
20220120,399371.SZ,国证价值,0.6637,7.9786
20220121,399371.SZ,国证价值,0.5146,7.8951
20220124,399371.SZ,国证价值,0.4353,7.8855
20220125,399371.SZ,国证价值,0.5087,7.684
20220126,399371.SZ,国证价值,0.4147,7.7433
20220127,399371.SZ,国证价值,0.4262,7.6565
20220128,399371.SZ,国证价值,0.47,7.5619
20220207,399371.SZ,国证价值,0.5904,7.8138
20220208,399371.SZ,国证价值,0.6731,7.9638
20220209,399371.SZ,国证价值,0.6283,7.9811
20220210,399371.SZ,国证价值,0.6235,8.0545
20220211,399371.SZ,国证价值,0.6377,8.1003
20220214,399371.SZ,国证价值,0.5519,7.9423
20220215,399371.SZ,国证价值,0.4354,7.8795
20220216,399371.SZ,国证价值,0.4036,7.9326
20220217,399371.SZ,国证价值,0.4205,7.9203
20220218,399371.SZ,国证价值,0.4943,8.0116
20220221,399371.SZ,国证价值,0.4635,7.9949
20220222,399371.SZ,国证价值,0.4926,7.9275
20220223,399371.SZ,国证价值,0.4704,7.895
20220224,399371.SZ,国证价值,0.7128,7.7825
20220225,399371.SZ,国证价值,0.5806,7.7647
20220228,399371.SZ,国证价值,0.5098,7.7832
20220301,399371.SZ,国证价值,0.4911,7.8464
20220302,399371.SZ,国证价值,0.506,7.8553
20220303,399371.SZ,国证价值,0.7146,7.9387
20220304,399371.SZ,国证价值,0.6213,7.8723
20220307,399371.SZ,国证价值,0.6547,7.7644
20220308,399371.SZ,国证价值,0.7014,7.5602
20220309,399371.SZ,国证价值,0.7773,7.4428
20220310,399371.SZ,国证价值,0.5693,7.4801
20220311,399371.SZ,国证价值,0.5741,7.5077
20220314,399371.SZ,国证价值,0.4936,7.3558
20220315,399371.SZ,国证价值,0.7948,6.9588
20220316,399371.SZ,国证价值,0.682,7.1597
20220317,399371.SZ,国证价值,0.6137,7.2235
20220318,399371.SZ,国证价值,0.5833,7.4241
20220321,399371.SZ,国证价值,0.5274,7.3894
20220322,399371.SZ,国证价值,0.5501,7.4869
20220323,399371.SZ,国证价值,0.5209,7.4938
20220324,399371.SZ,国证价值,0.4785,7.4885
20220325,399371.SZ,国证价值,0.4753,7.4558
20220328,399371.SZ,国证价值,0.5366,7.5541
20220329,399371.SZ,国证价值,0.4656,7.5751
20220330,399371.SZ,国证价值,0.6012,7.6628
20220331,399371.SZ,国证价值,0.6574,7.7634
20220401,399371.SZ,国证价值,0.6506,7.8249
20220406,399371.SZ,国证价值,0.786,7.9204
20220407,399371.SZ,国证价值,0.7048,7.8201
20220408,399371.SZ,国证价值,0.691,7.9013
20220411,399371.SZ,国证价值,0.6575,7.7776
20220412,399371.SZ,国证价值,0.638,7.8206
20220413,399371.SZ,国证价值,0.5924,7.8031
20220414,399371.SZ,国证价值,0.5771,7.8698
20220415,399371.SZ,国证价值,0.6603,7.8547
20220418,399371.SZ,国证价值,0.5672,7.7061
20220419,399371.SZ,国证价值,0.5324,7.7509
20220420,399371.SZ,国证价值,0.5509,7.6195
20220421,399371.SZ,国证价值,0.573,7.5209
20220422,399371.SZ,国证价值,0.5397,7.6307
20220425,399371.SZ,国证价值,0.6988,7.3156
20220426,399371.SZ,国证价值,0.6225,7.2722
20220427,399371.SZ,国证价值,0.6793,7.3517
20220428,399371.SZ,国证价值,0.6085,7.4429
20220429,399371.SZ,国证价值,0.7006,7.6105
20220505,399371.SZ,国证价值,0.6405,7.7213
20220506,399371.SZ,国证价值,0.5192,7.5542
20220509,399371.SZ,国证价值,0.4165,7.5487
20220510,399371.SZ,国证价值,0.5967,7.581
20220511,399371.SZ,国证价值,0.6278,7.5638
20220512,399371.SZ,国证价值,0.4635,7.5201
20220513,399371.SZ,国证价值,0.4952,7.6313
20220516,399371.SZ,国证价值,0.5132,7.6138
20220517,399371.SZ,国证价值,0.4571,7.6244
20220518,399371.SZ,国证价值,0.4231,7.5795
20220519,399371.SZ,国证价值,0.4719,7.586
20220520,399371.SZ,国证价值,0.5694,7.6911
20220523,399371.SZ,国证价值,0.5041,7.6642
20220524,399371.SZ,国证价值,0.5763,7.5602
20220525,399371.SZ,国证价值,0.4724,7.6418
20220526,399371.SZ,国证价值,0.5422,7.7016
20220527,399371.SZ,国证价值,0.4784,7.7253
20220530,399371.SZ,国证价值,0.4567,7.7039
20220531,399371.SZ,国证价值,0.5201,7.7445
20220601,399371.SZ,国证价值,0.4958,7.7319
20220602,399371.SZ,国证价值,0.4892,7.6964
20220606,399371.SZ,国证价值,0.6232,7.7137
20220607,399371.SZ,国证价值,0.5843,7.7358
20220608,399371.SZ,国证价值,0.6265,7.7906
20220609,399371.SZ,国证价值,0.6434,7.8103
20220610,399371.SZ,国证价值,0.6926,7.8641
20220613,399371.SZ,国证价值,0.6353,7.4022
20220614,399371.SZ,国证价值,0.6461,7.5257
20220615,399371.SZ,国证价值,0.912,7.6131
20220616,399371.SZ,国证价值,0.6615,7.4835
20220617,399371.SZ,国证价值,0.5476,7.4994
20220620,399371.SZ,国证价值,0.5968,7.4328
20220621,399371.SZ,国证价值,0.543,7.4638
20220622,399371.SZ,国证价值,0.4749,7.3697
20220623,399371.SZ,国证价值,0.4978,7.4562
20220624,399371.SZ,国证价值,0.4934,7.4496
20220627,399371.SZ,国证价值,0.5309,7.4887
20220628,399371.SZ,国证价值,0.5372,7.5293
20220629,399371.SZ,国证价值,0.6171,7.5029
20220630,399371.SZ,国证价值,0.5192,7.5356
20220701,399371.SZ,国证价值,0.455,7.5273
20220704,399371.SZ,国证价值,0.4902,7.5417
20220705,399371.SZ,国证价值,0.6169,7.5779
20220706,399371.SZ,国证价值,0.5841,7.4456
20220707,399371.SZ,国证价值,0.4867,7.4441
20220708,399371.SZ,国证价值,0.4275,7.4199
20220711,399371.SZ,国证价值,0.483,7.3705
20220712,399371.SZ,国证价值,0.4975,7.3513
20220713,399371.SZ,国证价值,0.5075,7.3007
20220714,399371.SZ,国证价值,0.5353,7.1962
20220715,399371.SZ,国证价值,0.562,7.023
20220718,399371.SZ,国证价值,0.5052,7.1615
20220719,399371.SZ,国证价值,0.4221,7.175
20220720,399371.SZ,国证价值,0.3845,7.2068
20220721,399371.SZ,国证价值,0.4453,7.098
20220722,399371.SZ,国证价值,0.3865,7.103
20220725,399371.SZ,国证价值,0.3463,7.0941
20220726,399371.SZ,国证价值,0.3306,7.1486
20220727,399371.SZ,国证价值,0.3075,7.1136
20220728,399371.SZ,国证价值,0.3695,7.1149
20220729,399371.SZ,国证价值,0.4207,7.0565
20220801,399371.SZ,国证价值,0.3911,7.0361
20220802,399371.SZ,国证价值,0.557,6.8883
20220803,399371.SZ,国证价值,0.4048,6.8135
20220804,399371.SZ,国证价值,0.3163,6.8669
20220805,399371.SZ,国证价值,0.3363,6.9189
20220808,399371.SZ,国证价值,0.3112,6.9315
20220809,399371.SZ,国证价值,0.3004,6.9329
20220810,399371.SZ,国证价值,0.2932,6.9015
20220811,399371.SZ,国证价值,0.3842,7.0145
20220812,399371.SZ,国证价值,0.3902,7.0519
20220815,399371.SZ,国证价值,0.4006,7.0265
20220816,399371.SZ,国证价值,0.3681,7.0227
20220817,399371.SZ,国证价值,0.4089,7.0711
20220818,399371.SZ,国证价值,0.3666,7.0044
20220819,399371.SZ,国证价值,0.4342,7.0478
